scenario,sam_util,yh_util,yd_util,ys_util,gen_sam,gen_yh,gen_yd,gen_ys,gen_bd,SOx_total,NOx_total,dust_total,social_cost_krw,gen_cost_krw,total_cost_krw
SF_winter_stagnation,0.6,0.8,0.45,0.712,24366.0,65300.0,2960.0,9631.0,17164.0,21025.0,30115.0,7327.0,80300100.0,8721212224.0,8801512324.0
SF_winter_stagnation,0.6,0.779,0.45,0.712,24366.0,63550.0,2960.0,9631.0,18914.0,21025.0,30118.0,7354.0,80327841.0,8817412405.0,8897740246.0
SF_winter_stagnation,0.6,0.8,0.712,0.712,24366.0,65300.0,4687.0,9631.0,15438.0,21021.0,30138.0,7330.0,80346981.0,8634869564.0,8715216546.0
SF_winter_stagnation,0.6,0.779,0.712,0.712,24366.0,63550.0,4687.0,9631.0,17187.0,21021.0,30141.0,7357.0,80374723.0,8731069745.0,8811444468.0
SF_winter_stagnation,0.6,0.8,0.625,0.625,24366.0,65300.0,4112.0,8448.0,17196.0,21024.0,30159.0,7332.0,80395933.0,8728699898.0,8809095831.0
SF_winter_stagnation,0.6,0.8,0.538,0.625,24366.0,65300.0,3536.0,8448.0,17772.0,21030.0,30167.0,7330.0,80415268.0,8757480785.0,8837896053.0
SF_winter_stagnation,0.6,0.779,0.625,0.625,24366.0,63550.0,4112.0,8448.0,18945.0,21024.0,30162.0,7359.0,80423674.0,8824900080.0,8905323753.0
SF_winter_stagnation,0.6,0.736,0.45,0.8,24366.0,60052.0,2960.0,10813.0,21229.0,21024.0,30156.0,7386.0,80432340.0,8944763320.0,9025195660.0
SF_winter_stagnation,0.6,0.757,0.712,0.538,24366.0,61801.0,4687.0,7265.0,21301.0,21032.0,30158.0,7389.0,80441444.0,8957368821.0,9037810266.0
SF_winter_stagnation,0.6,0.8,0.8,0.538,24366.0,65300.0,5263.0,7265.0,17227.0,21034.0,30164.0,7371.0,80442237.0,8736187573.0,8816629810.0
SF_winter_stagnation,0.6,0.779,0.538,0.625,24366.0,63550.0,3536.0,8448.0,19521.0,21030.0,30171.0,7357.0,80443009.0,8853680966.0,8934123975.0
SF_winter_stagnation,0.6,0.779,0.8,0.538,24366.0,63550.0,5263.0,7265.0,18977.0,21034.0,30167.0,7398.0,80469978.0,8832387754.0,8912857732.0
SF_winter_stagnation,0.6,0.736,0.712,0.8,24366.0,60052.0,4687.0,10813.0,19502.0,21019.0,30179.0,7389.0,80479222.0,8858420660.0,8938899882.0
SF_winter_stagnation,0.6,0.714,0.712,0.8,24366.0,58303.0,4687.0,10813.0,21251.0,20973.0,30179.0,7473.0,80520861.0,8954620842.0,9035141702.0
SF_winter_stagnation,0.6,0.8,0.625,0.712,24366.0,65300.0,4112.0,9631.0,16013.0,21020.0,30220.0,7332.0,80523777.0,8663650451.0,8744174228.0
SF_winter_stagnation,0.6,0.8,0.538,0.712,24366.0,65300.0,3536.0,9631.0,16589.0,21025.0,30228.0,7330.0,80543112.0,8692431338.0,8772974450.0
SF_winter_stagnation,0.6,0.779,0.625,0.712,24366.0,63550.0,4112.0,9631.0,17762.0,21020.0,30223.0,7359.0,80551518.0,8759850632.0,8840402150.0
SF_winter_stagnation,0.6,0.779,0.538,0.712,24366.0,63550.0,3536.0,9631.0,18338.0,21025.0,30232.0,7357.0,80570853.0,8788631519.0,8869202372.0
SF_winter_stagnation,0.6,0.736,0.625,0.8,24366.0,60052.0,4112.0,10813.0,20078.0,21019.0,30261.0,7391.0,80656017.0,8887201547.0,8967857564.0
SF_winter_stagnation,0.6,0.736,0.538,0.8,24366.0,60052.0,3536.0,10813.0,20653.0,21024.0,30269.0,7389.0,80675352.0,8915982434.0,8996657786.0
SF_winter_stagnation,0.6,0.757,0.712,0.625,24366.0,61801.0,4687.0,8448.0,20119.0,21025.0,30298.0,7357.0,80711693.0,8892319374.0,8973031067.0
SF_winter_stagnation,0.6,0.8,0.8,0.625,24366.0,65300.0,5263.0,8448.0,16045.0,21026.0,30305.0,7339.0,80712486.0,8671138125.0,8751850611.0
SF_winter_stagnation,0.6,0.779,0.8,0.625,24366.0,63550.0,5263.0,8448.0,17794.0,21026.0,30308.0,7366.0,80740227.0,8767338306.0,8848078533.0
SF_winter_stagnation,0.6,0.757,0.45,0.712,24366.0,61801.0,2960.0,9631.0,20663.0,21025.0,30337.0,7354.0,80792655.0,8913612587.0,8994405242.0
SF_winter_stagnation,0.6,0.757,0.712,0.712,24366.0,61801.0,4687.0,9631.0,18936.0,21021.0,30359.0,7357.0,80839537.0,8827269927.0,8908109464.0
SF_winter_stagnation,0.6,0.8,0.8,0.712,24366.0,65300.0,5263.0,9631.0,14862.0,21022.0,30366.0,7339.0,80840330.0,8606088678.0,8686929008.0
SF_winter_stagnation,0.6,0.779,0.8,0.712,24366.0,63550.0,5263.0,9631.0,16611.0,21022.0,30369.0,7366.0,80868071.0,8702288859.0,8783156930.0
SF_winter_stagnation,0.6,0.757,0.625,0.625,24366.0,61801.0,4112.0,8448.0,20694.0,21024.0,30380.0,7359.0,80888488.0,8921100261.0,9001988749.0
SF_winter_stagnation,0.6,0.757,0.538,0.625,24366.0,61801.0,3536.0,8448.0,21270.0,21030.0,30389.0,7357.0,80907823.0,8949881147.0,9030788971.0
SF_winter_stagnation,0.6,0.757,0.8,0.538,24366.0,61801.0,5263.0,7265.0,20726.0,21034.0,30386.0,7398.0,80934793.0,8928587935.0,9009522728.0
SF_winter_stagnation,0.6,0.736,0.8,0.8,24366.0,60052.0,5263.0,10813.0,18927.0,21020.0,30407.0,7398.0,80972570.0,8829639774.0,8910612344.0
SF_winter_stagnation,0.6,0.714,0.8,0.8,24366.0,58303.0,5263.0,10813.0,20676.0,20974.0,30407.0,7482.0,81014209.0,8925839955.0,9006854164.0
SF_winter_stagnation,0.6,0.757,0.625,0.712,24366.0,61801.0,4112.0,9631.0,19511.0,21020.0,30441.0,7359.0,81016332.0,8856050813.0,8937067146.0
SF_winter_stagnation,0.8,0.8,0.712,0.712,32488.0,65300.0,4687.0,9631.0,7316.0,21456.0,29551.0,9546.0,81021667.0,8188159564.0,8269181232.0
SF_winter_stagnation,0.6,0.757,0.538,0.712,24366.0,61801.0,3536.0,9631.0,20087.0,21025.0,30450.0,7357.0,81035668.0,8884831700.0,8965867367.0
SF_winter_stagnation,0.6,0.8,0.45,0.8,24366.0,65300.0,2960.0,10813.0,15982.0,21024.0,30464.0,7327.0,81042729.0,8656162777.0,8737205506.0
SF_winter_stagnation,0.6,0.779,0.45,0.8,24366.0,63550.0,2960.0,10813.0,17731.0,21024.0,30467.0,7354.0,81070470.0,8752362958.0,8833433428.0
SF_winter_stagnation,0.6,0.8,0.712,0.8,24366.0,65300.0,4687.0,10813.0,14255.0,21019.0,30487.0,7330.0,81089610.0,8569820117.0,8650909727.0
SF_winter_stagnation,0.6,0.779,0.712,0.8,24366.0,63550.0,4687.0,10813.0,16004.0,21019.0,30490.0,7357.0,81117352.0,8666020298.0,8747137650.0
SF_winter_stagnation,0.8,0.8,0.712,0.625,32488.0,65300.0,4687.0,8448.0,8498.0,21460.0,29612.0,9546.0,81155114.0,8253209012.0,8334364126.0
SF_winter_stagnation,0.8,0.693,0.45,0.45,32488.0,56554.0,2960.0,6083.0,21336.0,21259.0,29596.0,9750.0,81175719.0,8950651472.0,9031827191.0
SF_winter_stagnation,0.6,0.757,0.8,0.625,24366.0,61801.0,5263.0,8448.0,19543.0,21026.0,30526.0,7366.0,81205041.0,8863538487.0,8944743529.0
SF_winter_stagnation,0.8,0.693,0.712,0.45,32488.0,56554.0,4687.0,6083.0,19609.0,21254.0,29618.0,9753.0,81222600.0,8864308812.0,8945531413.0
SF_winter_stagnation,0.8,0.8,0.8,0.712,32488.0,65300.0,5263.0,9631.0,6740.0,21457.0,29661.0,9555.0,81264088.0,8159378678.0,8240642766.0
SF_winter_stagnation,0.6,0.8,0.625,0.8,24366.0,65300.0,4112.0,10813.0,14831.0,21019.0,30569.0,7332.0,81266406.0,8598601004.0,8679867409.0
SF_winter_stagnation,0.6,0.8,0.8,0.8,24366.0,65300.0,5263.0,10813.0,13679.0,21020.0,30571.0,7339.0,81277696.0,8541039230.0,8622316926.0
SF_winter_stagnation,0.6,0.8,0.538,0.8,24366.0,65300.0,3536.0,10813.0,15406.0,21024.0,30577.0,7330.0,81285741.0,8627381890.0,8708667631.0
SF_winter_stagnation,0.8,0.8,0.625,0.712,32488.0,65300.0,4112.0,9631.0,7891.0,21456.0,29675.0,9548.0,81287178.0,8216940451.0,8298227629.0
SF_winter_stagnation,0.6,0.779,0.625,0.8,24366.0,63550.0,4112.0,10813.0,16580.0,21019.0,30572.0,7359.0,81294147.0,8694801185.0,8776095332.0
SF_winter_stagnation,0.8,0.671,0.712,0.45,32488.0,54805.0,4687.0,6083.0,21358.0,21254.0,29618.0,9846.0,81294415.0,8960508994.0,9041803408.0
SF_winter_stagnation,0.8,0.8,0.712,0.8,32488.0,65300.0,4687.0,10813.0,6133.0,21454.0,29684.0,9546.0,81305000.0,8123110117.0,8204415116.0
SF_winter_stagnation,0.6,0.779,0.538,0.8,24366.0,63550.0,3536.0,10813.0,17155.0,21024.0,30581.0,7357.0,81313482.0,8723582071.0,8804895554.0
SF_winter_stagnation,0.8,0.8,0.45,0.712,32488.0,65300.0,2960.0,9631.0,9042.0,21460.0,29689.0,9544.0,81317240.0,8274502224.0,8355819464.0
SF_winter_stagnation,0.6,0.757,0.8,0.712,24366.0,61801.0,5263.0,9631.0,18360.0,21022.0,30587.0,7366.0,81332885.0,8798489040.0,8879821926.0
SF_winter_stagnation,0.8,0.779,0.712,0.712,32488.0,63550.0,4687.0,9631.0,9065.0,21456.0,29715.0,9574.0,81391863.0,8284359745.0,8365751608.0
SF_winter_stagnation,0.8,0.693,0.625,0.45,32488.0,56554.0,4112.0,6083.0,20185.0,21254.0,29700.0,9755.0,81399396.0,8893089699.0,8974489095.0
SF_winter_stagnation,0.8,0.8,0.625,0.625,32488.0,65300.0,4112.0,8448.0,9074.0,21460.0,29733.0,9548.0,81413073.0,8281989898.0,8363402971.0
SF_winter_stagnation,0.8,0.693,0.538,0.45,32488.0,56554.0,3536.0,6083.0,20760.0,21259.0,29709.0,9753.0,81418731.0,8921870586.0,9003289317.0
SF_winter_stagnation,0.8,0.8,0.8,0.538,32488.0,65300.0,5263.0,7265.0,9105.0,21469.0,29738.0,9587.0,81459377.0,8289477573.0,8370936950.0
SF_winter_stagnation,0.8,0.8,0.538,0.712,32488.0,65300.0,3536.0,9631.0,8467.0,21461.0,29764.0,9546.0,81479089.0,8245721338.0,8327200426.0
SF_winter_stagnation,0.8,0.8,0.8,0.625,32488.0,65300.0,5263.0,8448.0,7923.0,21461.0,29769.0,9555.0,81496945.0,8224428125.0,8305925070.0
SF_winter_stagnation,0.6,0.757,0.45,0.8,24366.0,61801.0,2960.0,10813.0,19480.0,21024.0,30686.0,7354.0,81535284.0,8848563139.0,8930098423.0
SF_winter_stagnation,0.6,0.757,0.712,0.8,24366.0,61801.0,4687.0,10813.0,17753.0,21019.0,30708.0,7357.0,81582166.0,8762220479.0,8843802645.0
SF_winter_stagnation,0.8,0.693,0.45,0.538,32488.0,56554.0,2960.0,7265.0,20153.0,21275.0,29798.0,9719.0,81591193.0,8885602025.0,8967193218.0
SF_winter_stagnation,0.6,0.779,0.8,0.8,24366.0,63550.0,5263.0,10813.0,15428.0,21020.0,30718.0,7366.0,81610700.0,8637239411.0,8718850112.0
SF_winter_stagnation,0.8,0.693,0.712,0.538,32488.0,56554.0,4687.0,7265.0,18427.0,21271.0,29820.0,9721.0,81638075.0,8799259365.0,8880897440.0
SF_winter_stagnation,0.8,0.8,0.625,0.8,32488.0,65300.0,4112.0,10813.0,6709.0,21454.0,29842.0,9548.0,81642252.0,8151891004.0,8233533256.0
SF_winter_stagnation,0.8,0.8,0.712,0.45,32488.0,65300.0,4687.0,6083.0,10864.0,21451.0,29850.0,9610.0,81704963.0,8383307907.0,8465012869.0
SF_winter_stagnation,0.8,0.671,0.712,0.538,32488.0,54805.0,4687.0,7265.0,20176.0,21271.0,29820.0,9814.0,81709889.0,8895459546.0,8977169435.0
SF_winter_stagnation,0.8,0.693,0.8,0.45,32488.0,56554.0,5263.0,6083.0,19034.0,21255.0,29846.0,9762.0,81715949.0,8835527926.0,8917243875.0
SF_winter_stagnation,0.8,0.8,0.8,0.8,32488.0,65300.0,5263.0,10813.0,5557.0,21456.0,29879.0,9555.0,81728078.0,8094329230.0,8176057308.0
SF_winter_stagnation,0.6,0.757,0.625,0.8,24366.0,61801.0,4112.0,10813.0,18329.0,21019.0,30790.0,7359.0,81758961.0,8791001366.0,8872760327.0
SF_winter_stagnation,0.6,0.757,0.538,0.8,24366.0,61801.0,3536.0,10813.0,18904.0,21024.0,30799.0,7357.0,81778296.0,8819782252.0,8901560549.0
SF_winter_stagnation,0.8,0.671,0.8,0.45,32488.0,54805.0,5263.0,6083.0,20783.0,21255.0,29846.0,9855.0,81787763.0,8931728107.0,9013515870.0
SF_winter_stagnation,0.8,0.779,0.8,0.712,32488.0,63550.0,5263.0,9631.0,8489.0,21457.0,29905.0,9583.0,81804048.0,8255578859.0,8337382907.0
SF_winter_stagnation,0.8,0.8,0.45,0.8,32488.0,65300.0,2960.0,10813.0,7860.0,21459.0,29919.0,9544.0,81806130.0,8209452777.0,8291258906.0
SF_winter_stagnation,0.8,0.693,0.625,0.538,32488.0,56554.0,4112.0,7265.0,19002.0,21270.0,29903.0,9723.0,81814870.0,8828040252.0,8909855122.0
SF_winter_stagnation,0.8,0.693,0.538,0.538,32488.0,56554.0,3536.0,7265.0,19578.0,21276.0,29911.0,9721.0,81834205.0,8856821138.0,8938655344.0
SF_winter_stagnation,0.8,0.693,0.45,0.625,32488.0,56554.0,2960.0,8448.0,18971.0,21268.0,29938.0,9687.0,81861442.0,8820552577.0,8902414019.0
SF_winter_stagnation,0.8,0.779,0.712,0.8,32488.0,63550.0,4687.0,10813.0,7882.0,21454.0,29945.0,9574.0,81880752.0,8219310298.0,8301191051.0
SF_winter_stagnation,0.8,0.671,0.625,0.538,32488.0,54805.0,4112.0,7265.0,20751.0,21270.0,29903.0,9817.0,81886684.0,8924240433.0,9006127117.0
SF_winter_stagnation,0.8,0.671,0.538,0.538,32488.0,54805.0,3536.0,7265.0,21327.0,21276.0,29911.0,9815.0,81906020.0,8953021319.0,9034927339.0
SF_winter_stagnation,0.8,0.693,0.712,0.625,32488.0,56554.0,4687.0,8448.0,17244.0,21263.0,29961.0,9689.0,81908324.0,8734209918.0,8816118241.0
SF_winter_stagnation,0.8,0.671,0.45,0.625,32488.0,54805.0,2960.0,8448.0,20720.0,21268.0,29938.0,9780.0,81933256.0,8916752759.0,8998686015.0
SF_winter_stagnation,0.8,0.8,0.625,0.45,32488.0,65300.0,4112.0,6083.0,11439.0,21451.0,29968.0,9612.0,81957475.0,8412088793.0,8494046268.0
SF_winter_stagnation,0.8,0.8,0.538,0.8,32488.0,65300.0,3536.0,10813.0,7284.0,21459.0,29991.0,9546.0,81960427.0,8180671890.0,8262632317.0
SF_winter_stagnation,0.8,0.671,0.712,0.625,32488.0,54805.0,4687.0,8448.0,18993.0,21263.0,29961.0,9783.0,81980138.0,8830410099.0,8912390237.0
SF_winter_stagnation,0.8,0.65,0.712,0.625,32488.0,53056.0,4687.0,8448.0,20742.0,21263.0,29961.0,9783.0,81980138.0,8926610280.0,9008590418.0
SF_winter_stagnation,0.8,0.693,0.45,0.712,32488.0,56554.0,2960.0,9631.0,17788.0,21263.0,29999.0,9687.0,81989286.0,8755503130.0,8837492416.0
SF_winter_stagnation,0.8,0.736,0.45,0.45,32488.0,60052.0,2960.0,6083.0,17838.0,21456.0,29962.0,9666.0,81990608.0,8758251110.0,8840241718.0
SF_winter_stagnation,0.8,0.714,0.45,0.45,32488.0,58303.0,2960.0,6083.0,19587.0,21409.0,29962.0,9750.0,82032247.0,8854451291.0,8936483538.0
SF_winter_stagnation,0.8,0.693,0.712,0.712,32488.0,56554.0,4687.0,9631.0,16061.0,21259.0,30022.0,9689.0,82036168.0,8669160470.0,8751196638.0
SF_winter_stagnation,0.8,0.736,0.712,0.45,32488.0,60052.0,4687.0,6083.0,16111.0,21451.0,29985.0,9669.0,82037490.0,8671908450.0,8753945940.0
SF_winter_stagnation,0.8,0.8,0.538,0.45,32488.0,65300.0,3536.0,6083.0,12015.0,21456.0,30011.0,9610.0,82050899.0,8440869680.0,8522920578.0
SF_winter_stagnation,0.8,0.65,0.45,0.712,32488.0,53056.0,2960.0,9631.0,21286.0,21263.0,29999.0,9780.0,82061100.0,8947903492.0,9029964593.0
SF_winter_stagnation,0.8,0.671,0.45,0.712,32488.0,54805.0,2960.0,9631.0,19537.0,21263.0,29999.0,9780.0,82061100.0,8851703311.0,8933764412.0
SF_winter_stagnation,0.6,0.757,0.8,0.8,24366.0,61801.0,5263.0,10813.0,17177.0,21020.0,30936.0,7366.0,82075514.0,8733439593.0,8815515107.0
SF_winter_stagnation,0.8,0.714,0.712,0.45,32488.0,58303.0,4687.0,6083.0,17860.0,21405.0,29985.0,9753.0,82079129.0,8768108631.0,8850187760.0
SF_winter_stagnation,0.8,0.693,0.625,0.625,32488.0,56554.0,4112.0,8448.0,17819.0,21263.0,30043.0,9692.0,82085119.0,8762990804.0,8845075923.0
SF_winter_stagnation,0.8,0.693,0.538,0.625,32488.0,56554.0,3536.0,8448.0,18395.0,21268.0,30051.0,9689.0,82104454.0,8791771691.0,8873876145.0
SF_winter_stagnation,0.8,0.671,0.712,0.712,32488.0,54805.0,4687.0,9631.0,17810.0,21259.0,30022.0,9783.0,82107982.0,8765360651.0,8847468633.0
SF_winter_stagnation,0.8,0.65,0.712,0.712,32488.0,53056.0,4687.0,9631.0,19559.0,21259.0,30022.0,9783.0,82107982.0,8861560832.0,8943668814.0
SF_winter_stagnation,0.8,0.8,0.712,0.538,32488.0,65300.0,4687.0,7265.0,9681.0,21468.0,30052.0,9578.0,82120437.0,8318258459.0,8400378896.0
SF_winter_stagnation,0.8,0.693,0.8,0.538,32488.0,56554.0,5263.0,7265.0,17851.0,21272.0,30048.0,9730.0,82131423.0,8770478478.0,8852609902.0
SF_winter_stagnation,0.8,0.8,0.45,0.538,32488.0,65300.0,2960.0,7265.0,11408.0,21472.0,30066.0,9575.0,82149273.0,8404601119.0,8486750392.0
SF_winter_stagnation,0.8,0.671,0.625,0.625,32488.0,54805.0,4112.0,8448.0,19569.0,21263.0,30043.0,9785.0,82156933.0,8859190985.0,8941347919.0
SF_winter_stagnation,0.8,0.65,0.625,0.625,32488.0,53056.0,4112.0,8448.0,21318.0,21263.0,30043.0,9785.0,82156933.0,8955391166.0,9037548100.0
SF_winter_stagnation,0.8,0.671,0.538,0.625,32488.0,54805.0,3536.0,8448.0,20144.0,21268.0,30051.0,9783.0,82176268.0,8887971872.0,8970148140.0
SF_winter_stagnation,0.8,0.8,0.8,0.45,32488.0,65300.0,5263.0,6083.0,10288.0,21452.0,30078.0,9619.0,82198311.0,8354527020.0,8436725331.0
SF_winter_stagnation,0.8,0.65,0.8,0.538,32488.0,53056.0,5263.0,7265.0,21349.0,21272.0,30048.0,9824.0,82203238.0,8962878841.0,9045082078.0
SF_winter_stagnation,0.8,0.671,0.8,0.538,32488.0,54805.0,5263.0,7265.0,19600.0,21272.0,30048.0,9824.0,82203238.0,8866678659.0,8948881897.0
SF_winter_stagnation,0.8,0.693,0.625,0.712,32488.0,56554.0,4112.0,9631.0,16637.0,21259.0,30104.0,9692.0,82212963.0,8697941357.0,8780154320.0
SF_winter_stagnation,0.8,0.736,0.625,0.45,32488.0,60052.0,4112.0,6083.0,16687.0,21451.0,30067.0,9671.0,82214285.0,8700689337.0,8782903622.0
SF_winter_stagnation,0.8,0.779,0.712,0.538,32488.0,63550.0,4687.0,7265.0,11430.0,21468.0,30091.0,9605.0,82223896.0,8414458640.0,8496682536.0
SF_winter_stagnation,0.8,0.779,0.625,0.8,32488.0,63550.0,4112.0,10813.0,8458.0,21454.0,30108.0,9576.0,82230124.0,8248091185.0,8330321308.0
SF_winter_stagnation,0.8,0.693,0.538,0.712,32488.0,56554.0,3536.0,9631.0,17212.0,21264.0,30112.0,9689.0,82232298.0,8726722243.0,8808954542.0
SF_winter_stagnation,0.8,0.736,0.538,0.45,32488.0,60052.0,3536.0,6083.0,17262.0,21456.0,30075.0,9669.0,82233620.0,8729470223.0,8811703844.0
SF_winter_stagnation,0.8,0.714,0.625,0.45,32488.0,58303.0,4112.0,6083.0,18436.0,21405.0,30067.0,9755.0,82255924.0,8796889518.0,8879145442.0
SF_winter_stagnation,0.8,0.714,0.538,0.45,32488.0,58303.0,3536.0,6083.0,19011.0,21410.0,30075.0,9753.0,82275259.0,8825670404.0,8907945664.0
SF_winter_stagnation,0.8,0.65,0.625,0.712,32488.0,53056.0,4112.0,9631.0,20135.0,21259.0,30104.0,9785.0,82284777.0,8890341719.0,8972626496.0
SF_winter_stagnation,0.8,0.671,0.625,0.712,32488.0,54805.0,4112.0,9631.0,18386.0,21259.0,30104.0,9785.0,82284777.0,8794141538.0,8876426315.0
SF_winter_stagnation,0.8,0.779,0.8,0.8,32488.0,63550.0,5263.0,10813.0,7306.0,21456.0,30131.0,9583.0,82285386.0,8190529411.0,8272814798.0
SF_winter_stagnation,0.8,0.8,0.625,0.538,32488.0,65300.0,4112.0,7265.0,10257.0,21467.0,30135.0,9580.0,82297233.0,8347039346.0,8429336578.0
SF_winter_stagnation,0.8,0.65,0.538,0.712,32488.0,53056.0,3536.0,9631.0,20711.0,21264.0,30112.0,9783.0,82304113.0,8919122606.0,9001426718.0
SF_winter_stagnation,0.8,0.671,0.538,0.712,32488.0,54805.0,3536.0,9631.0,18961.0,21264.0,30112.0,9783.0,82304113.0,8822922425.0,8905226537.0
SF_winter_stagnation,0.8,0.8,0.538,0.538,32488.0,65300.0,3536.0,7265.0,10832.0,21473.0,30143.0,9578.0,82316568.0,8375820232.0,8458136800.0
SF_winter_stagnation,0.8,0.8,0.45,0.45,32488.0,65300.0,2960.0,6083.0,12591.0,21456.0,30137.0,9607.0,82317319.0,8469650566.0,8551967885.0
SF_winter_stagnation,0.8,0.779,0.538,0.8,32488.0,63550.0,3536.0,10813.0,9033.0,21459.0,30155.0,9574.0,82330622.0,8276872071.0,8359202693.0
SF_winter_stagnation,0.8,0.8,0.45,0.625,32488.0,65300.0,2960.0,8448.0,10225.0,21465.0,30170.0,9544.0,82343804.0,8339551672.0,8421895476.0
SF_winter_stagnation,0.8,0.779,0.8,0.45,32488.0,63550.0,5263.0,6083.0,12037.0,21452.0,30151.0,9646.0,82375858.0,8450727201.0,8533103059.0
SF_winter_stagnation,0.8,0.779,0.712,0.45,32488.0,63550.0,4687.0,6083.0,12613.0,21451.0,30162.0,9637.0,82391942.0,8479508088.0,8561900030.0
SF_winter_stagnation,0.8,0.693,0.8,0.625,32488.0,56554.0,5263.0,8448.0,16668.0,21264.0,30189.0,9698.0,82401672.0,8705429031.0,8787830703.0
SF_winter_stagnation,0.8,0.736,0.45,0.538,32488.0,60052.0,2960.0,7265.0,16655.0,21472.0,30165.0,9634.0,82406083.0,8693201663.0,8775607745.0
SF_winter_stagnation,0.8,0.736,0.712,0.625,32488.0,60052.0,4687.0,8448.0,13746.0,21460.0,30184.0,9605.0,82417950.0,8541809555.0,8624227505.0
SF_winter_stagnation,0.8,0.779,0.712,0.625,32488.0,63550.0,4687.0,8448.0,10247.0,21460.0,30196.0,9574.0,82418427.0,8349409193.0,8431827620.0
SF_winter_stagnation,0.8,0.714,0.45,0.538,32488.0,58303.0,2960.0,7265.0,18404.0,21426.0,30165.0,9719.0,82447722.0,8789401844.0,8871849565.0
SF_winter_stagnation,0.8,0.736,0.712,0.538,32488.0,60052.0,4687.0,7265.0,14928.0,21468.0,30187.0,9637.0,82452964.0,8606859003.0,8689311967.0
SF_winter_stagnation,0.8,0.671,0.8,0.625,32488.0,54805.0,5263.0,8448.0,18417.0,21264.0,30189.0,9792.0,82473486.0,8801629212.0,8884102699.0
SF_winter_stagnation,0.8,0.65,0.8,0.625,32488.0,53056.0,5263.0,8448.0,20166.0,21264.0,30189.0,9792.0,82473486.0,8897829393.0,8980302880.0
SF_winter_stagnation,0.8,0.779,0.625,0.538,32488.0,63550.0,4112.0,7265.0,12006.0,21467.0,30208.0,9608.0,82474779.0,8443239527.0,8525714306.0
SF_winter_stagnation,0.8,0.714,0.712,0.538,32488.0,58303.0,4687.0,7265.0,16677.0,21421.0,30187.0,9721.0,82494603.0,8703059184.0,8785553787.0
SF_winter_stagnation,0.8,0.779,0.45,0.712,32488.0,63550.0,2960.0,9631.0,10792.0,21460.0,30235.0,9571.0,82499390.0,8370702405.0,8453201795.0
SF_winter_stagnation,0.8,0.779,0.45,0.625,32488.0,63550.0,2960.0,8448.0,11974.0,21465.0,30244.0,9571.0,82521351.0,8435751853.0,8518273204.0
SF_winter_stagnation,0.8,0.693,0.8,0.712,32488.0,56554.0,5263.0,9631.0,15485.0,21260.0,30250.0,9698.0,82529516.0,8640379583.0,8722909100.0
SF_winter_stagnation,0.8,0.736,0.8,0.45,32488.0,60052.0,5263.0,6083.0,15535.0,21452.0,30213.0,9678.0,82530838.0,8643127563.0,8725658402.0
SF_winter_stagnation,0.8,0.736,0.8,0.712,32488.0,60052.0,5263.0,9631.0,11987.0,21457.0,30244.0,9614.0,82551295.0,8447979221.0,8530530516.0
SF_winter_stagnation,0.8,0.779,0.538,0.45,32488.0,63550.0,3536.0,6083.0,13764.0,21456.0,30243.0,9637.0,82566487.0,8537069861.0,8619636348.0
SF_winter_stagnation,0.8,0.736,0.712,0.712,32488.0,60052.0,4687.0,9631.0,12563.0,21456.0,30255.0,9605.0,82567379.0,8476760108.0,8559327487.0
SF_winter_stagnation,0.8,0.779,0.625,0.45,32488.0,63550.0,4112.0,6083.0,13188.0,21451.0,30245.0,9639.0,82568737.0,8508288974.0,8590857711.0
SF_winter_stagnation,0.8,0.714,0.8,0.45,32488.0,58303.0,5263.0,6083.0,17285.0,21406.0,30213.0,9762.0,82572477.0,8739327745.0,8821900222.0
SF_winter_stagnation,0.8,0.8,0.538,0.625,32488.0,65300.0,3536.0,8448.0,9650.0,21465.0,30283.0,9546.0,82586817.0,8310770785.0,8393357602.0
SF_winter_stagnation,0.8,0.779,0.625,0.625,32488.0,63550.0,4112.0,8448.0,10823.0,21460.0,30278.0,9576.0,82595223.0,8378190080.0,8460785302.0
SF_winter_stagnation,0.8,0.671,0.8,0.712,32488.0,54805.0,5263.0,9631.0,17235.0,21260.0,30250.0,9792.0,82601331.0,8736579765.0,8819181095.0
SF_winter_stagnation,0.8,0.65,0.8,0.712,32488.0,53056.0,5263.0,9631.0,18984.0,21260.0,30250.0,9792.0,82601331.0,8832779946.0,8915381276.0
SF_winter_stagnation,0.8,0.779,0.45,0.45,32488.0,63550.0,2960.0,6083.0,14340.0,21456.0,30273.0,9634.0,82628738.0,8565850748.0,8648479486.0
SF_winter_stagnation,0.8,0.736,0.625,0.538,32488.0,60052.0,4112.0,7265.0,15504.0,21467.0,30269.0,9639.0,82629760.0,8635639889.0,8718269649.0
SF_winter_stagnation,0.8,0.779,0.8,0.538,32488.0,63550.0,5263.0,7265.0,10855.0,21469.0,30283.0,9615.0,82641527.0,8385677754.0,8468319281.0
SF_winter_stagnation,0.8,0.736,0.538,0.538,32488.0,60052.0,3536.0,7265.0,16080.0,21473.0,30278.0,9637.0,82649095.0,8664420776.0,8747069871.0
SF_winter_stagnation,0.8,0.714,0.625,0.538,32488.0,58303.0,4112.0,7265.0,17253.0,21421.0,30269.0,9723.0,82671399.0,8731840070.0,8814511469.0
